994,01111100010,-0.3971006750520696,-1.5497414774909393,-0.4552457450407672,-511.25776514111374,-2.5693950444501907,0.9885609740404001,-62.36804547727664,-1.2611915333484722,-2.8962283106501574,-3.010854094911001,-58.47770065252936, 0.9995513024754822
999,01111100111,0.1890234377741975,-3.7285135515755448,-4.098676198002374,-0.34079479984094996,-1.794712793089099,0.7311367694779132,-6.055540020082154,-2.817144101929349,-7.2421010015929355,-2.3212244499343493,-2.7478546708794642, 0.6150675804075987
991,01111011111,-0.5357321794241972,-0.08101072014464972,-2.960044154828005,-1.3508299670310384,-1.5581713893730575,0.9877912314698241,-5638.316758182984,-2.199373317663823,-3.494500188502734,-2.135130453922078,-565.1643759322403, 0.9990623201856778
989,01111011101,-0.6930706649447096,0.19655518040339381,-3.609431812643085,-0.87964620490387,-1.5330442889964102,0.9853231256487088,-732.1521405201526,-2.2191263187240726,-3.1961082883334413,-2.1900842069492796,-74.52907739995953, 0.9991170030770534
990,01111011110,-0.8583258438523667,-528.6466222815382,-3.2089985476875116,-3.8411793512373906,-1.5493730316879968,0.9842802216995965,-2372.144694495643,-2.3144060445071206,-3.3232559555170775,-2.3656828758813027,-291.72682582058525, 0.9990623044903408
988,01111011100,-9.539951673612045,-3.1975015168862013,-0.4224103730974351,-337.77350158729774,-1.8668081196927897,-0.5930461150730009,-0.9324528107041292,-1.3961632374666575,-1.415984431396243,-2.0652007260003566,-35.920302059122655, 0.018616456125845504
986,01111011010,-0.4568068822825464,-107.1940495124982,-3.9281968992726926,-6.627246672807795,-1.53570504547453,0.9836589632069102,-846.5020700550359,-2.345286442428792,-3.0949587890504437,-2.554900659140191,-97.32555619947843, 0.9991389824995273
987,01111011011,-0.09342452014344915,0.1927505839021768,-3.411857949392026,-0.9666813436832451,-1.528761335450441,0.9875238152139414,-1343.4523107562948,-2.1113082584839025,-3.0869326313197156,-2.171388749293032,-135.56423911449446, 0.9991089183448528
984,01111011000,-4.977827023982536,-1.2881991744583647,-2.735102809035398,-30.799332190050908,-1.8008096992855145,0.922608390413784,-0.5980709463242087,-0.27427766968263856,-3.162299428463375,-0.02508454831026863,-4.473839509917943, 0.9245794985298124
463242087,-0.27427766968263856,-3.162299428463375,-0.02508454831026863,-4.473839509917943, 0.9245794985298124
985,01111011001,0.0845858608740141,-0.3348039771857563,-3.283074851520386,-1.1975494309556596,-1.520332011000722,0.9846695611410379,-1189.838069369962,-1.7330102976593533,-2.8055717574422756,-2.09849830365832,-120.17416545773696, 0.9990797978798921
982,01111010110,-1.3452673228914653,-296.589671095799,-3.7217537109681684,-5.966880164400575,-1.548064517753656,0.9803566495974866,-1018.5592718587775,-2.4555560550753865,-4.337790940861641,-2.605733786243337,-133.6149632803173, 0.9991096211814188
983,01111010111,-0.9786435928349875,-1.4252201748685493,-3.062208250658358,-1.0073860897835787,-1.5120888921904414,0.9857780702068356,-1195.2932552376565,-2.0612028990930464,-3.2028698140474434,-2.227219900409759,-120.9784316781336, 0.9990692256827369
98,00001100010,-2.5609909520727046,-3.399036576237285,-25.27839405395302,-2.008699683303363,-1.7145212544844366,-0.3235852574389195,-0.45157164791880056,-0.3161515798847543,-0.30235979129204105,-0.37569244999103857,-3.6731003246576357, -0.028133860184123893
981,01111010101,-0.8030700426983115,-0.6479343962838555,-3.2834291717092237,-0.7796702172683072,-1.5178007235711242,0.9857799965624355,-2825.6095738112936,-2.082586718877507,-3.315930441952844,-2.3018842855567327,-283.9356099812649, 0.9990489186896648
978,01111010010,-0.6480881952186215,-23.48863187633392,-5.271692253719198,-8.869810148513624,-1.5579412566843223,0.9849787184145326,-329.9878126190897,-2.5631275325654417,-3.180071839533464,-2.8856269455454373,-37.74678239487892, 0.9992625670453155
980,01111010100,0.463218113906133,-2.4776018561928512,-1.469177499634739,-962.3190923477184,-2.0968984389307743,-3.687928508214444,-0.4846999036068429,-0.7804911796140748,-1.785058048877754,-0.8421215228991454,-97.54798511917828, 0.928570136815379
979,01111010011,-0.10375745319215546,-2.7340084218851146,-3.488419518190339,-1.5089516066299251,-1.5189267123663437,0.9871487246547435,-801.9691901218914,-2.3027114839233236,-3.6075110691126833,-2.5474865367191666,-81.87938141992556, 0.9991240834310828
976,01111010000,-6.702985973581632,-1.4225085708820209,-1.1045091480177898,-829.5767311801851,-1.847759990326387,0.4465967291385323,-119.47815767320316,-2.8693859580912404,-4.382152628150007,-2.946819857604064,-96.98844142509029, 0.9160415031568796
977,01111010001,-0.10085150315953584,-0.43967114849456346,-2.958464616581742,-0.9549199502763976,-1.533792059299265,0.9855576520945758,-3397.7195849311192,-1.8508103092406731,-3.7258139303002302,-2.11011309357572,-341.0408463889953, 0.9990584071714859
975,01111001111,-0.05978042264510974,0.3002855963172325,-3.052018788871414,-1.059313981145813,-1.523507690919764,0.9889916843051995,-3147.04828463382,-2.056778835052632,-3.062590381448631,-2.035756397052424,-315.8608753850333, 0.9990559312070377
970,01111001010,-0.46464463629086983,-76.07257066517603,-5.9547741382161385,-14.646622899268424,-1.5936015630477867,0.9859695837535818,-326.890760241851,-2.3954981526314234,-3.6279414443662663,-2.835779663988437,-43.34962238210828, 0.9993000017949237
973,01111001101,-0.24449432228079848,0.18585720316073395,-3.0673135697209126,-0.9727981883261243,-1.5338081316877914,0.9871188557588944,-3475.5928655700263,-2.1764379746124876,-4.074756943173588,-2.114999921527786,-348.86044985624363, 0.999070481000892
974,01111001110,-2.3511420981903526,-523.4926759959878,-4.409033441239663,-6.830147378218466,-1.5761062300609328,0.975513064430764,-544.3075740656288,-2.4265312788519524,-3.5661765776533283,-2.783128594551584,-109.07670025959521, 0.9991965424822751
969,01111001001,-0.02063681763871661,-1.063133768905264,-3.5823144459186125,-1.3499488962662043,-1.5178912264062525,0.9863129290654243,-574.5088398698697,-2.2532591921839673,-3.4988469675151874,-2.346418951072141,-58.915497720671056, 0.9991283590060565
971,01111001011,0.09285027227050657,-0.36991464195379087,-3.074987168555797,-1.035717054080691,-1.497922352122976,0.9858741824915368,-1566.3117591298324,-2.1098159189641073,-3.6267712995374923,-2.14062000157733,-157.90887831118627, 0.9990683875442689
972,01111001100,-0.8276156263829446,-2.6233332453916254,-2.760610242490757,-2729.6990499580616,-2.039481740000125,-6.1563878825291445,-5.980647272647292,-1.304968531281887,-2.683035764026442,-1.1166175045983024,-275.51917477674095, 0.96126484780441
968,01111001000,-2.3492150778939522,-25.898885970223795,-3.4832393226439073,-9588.373043298508,-2.0138401411662965,0.48729212738260996,-0.41931480616440475,-0.35365011352478093,-0.7031883985465184,-0.3449883016031008,-962.3452073302893, 0.00862384507785341
967,01111000111,-0.16516080148323242,-1.9900322389614806,-4.162919746620898,-2.393090145411726,-1.5397768632270048,0.9876540145818733,-638.1586821845773,-2.536088083143262,-3.2984764287271187,-2.544764167666386,-65.58013366452364, 0.999202872208235
97,00001100001,-5.2777583359607405,-2.7828656390292905,-2.8786067874104417,-1.194281928697598,-1.7052520941555973,-0.44298945185229277,-1.33073002845547,-0.4539777036974195,-0.4416700813337071,-0.3782343441159677,-1.6886366394708525, -0.03038604494893904
966,01111000110,-0.5406147468668017,-16.846962824719757,-5.317857163747664,-7.361798951324726,-1.5898571659581298,0.9867153842525399,-444.2875755084201,-2.3215149394366237,-2.914828903361433,-2.8730185898176677,-48.30673134094003, 0.9993028502372073
965,01111000101,-0.8283416380685369,-3.6426224555031155,-3.5516544828018484,-1.161029510871515,-1.52063482190781,0.9856793445853889,-1207.6897861976856,-2.2985592450443595,-3.2493534796440935,-2.4918863502282784,-122.54481888371697, 0.9990997482505571
964,01111000100,-10130.06146493105,-3.9559697846995565,-2.499076407789692,-710.2276869127612,-1.7785129795930712,-0.610695631568595,-0.08424933900233866,-0.20697782066867187,-0.9123907238035227,-0.13776113296293957,-1085.0474785663898, -0.016137372145968554
963,01111000011,-0.0974312065039884,-1.4660445116387595,-3.0416223763648196,-0.9264057231445464,-1.5001285832403388,0.9839568571442368,-2843.9125720476773,-2.0003832718001275,-2.8506968431429103,-2.19951320220517,-285.7010840908574, 0.9990455146159318
962,01111000010,-0.16212836980285128,-13.118857923230683,-7.403233645251293,-25.791303171985223,-1.5971464412871366,0.9863756877595427,-246.42121310545267,-2.1374115349232845,-2.9934341423921227,-2.9925503290003377,-30.1630902975566, 0.9993809417122274
960,01111000000,-4.008077190465588,-6.294482785934589,-2.9353460800428692,-881.2165990203298,-2.06015761688276,-0.34210432839513283,-0.31901476893569924,-0.35198242252601886,-0.33746983864548574,-0.336335946706968,-89.82015699988649, -0.02945287330732227
961,01111000001,0.19106416413517657,-0.15726156576288708,-4.06418116563789,-1.7915487957595237,-1.5152773366125056,0.9870933511175011,-281.94091238657694,-2.2622164251809647,-2.6477562593889328,-2.7384564623153085,-29.59394528819822, 0.9992365679043349
959,01110111111,-0.4814742539533352,0.19795883073338216,-2.2483875921847076,-2.0156943994029763,-1.6479593129228176,0.9875662787045572,-334.69718177731505,-2.0541088862158388,-3.0197104507353343,-2.48957909802604,-34.74685706613181, 0.9991323182902935
957,01110111101,0.31650181095276153,-1.5825467903808899,-2.872705015254551,-10.022686604575727,-1.8144656477006924,-0.38150774253230035,-4.696215330594086,-0.4255977809687701,-0.41954605876655426,-0.3359832601147832,-2.223475241993559, -0.028512581267191583
958,01110111110,-2.874941186702706,-26.388212134820172,-2.346746313395835,-3.543764557584695,-1.7245806453642096,0.9829320257264902,-344.62752661744304,-2.424821638290971,-3.2360534158608143,-2.7419330519856184,-38.89256475357215, 0.9991422940464816
